timestamp,hour,latitude,longitude,reflectance_SWIR,temperature_2m,humidity_2m,pbl_height,wind_speed_10m,pm25_ground,log_pm25
2024-01-01 00:00:00,0,13.801274868102473,94.07664753422162,0.0335190070056014,41.08508544116816,85.60829973253553,2801.5732125359737,4.334720734236588,43.83772057995731,3.803049762388141
2024-01-01 01:00:00,1,15.810581879102989,89.84739281160162,0.07202543151192,23.328735053366,81.83069706555727,1948.8370112420648,6.34203243491715,199.51723302190072,5.300900193287033
2024-01-01 02:00:00,2,9.185267402251508,78.66898942798906,0.0540835328530264,27.7875736674652,54.42839114407864,131.33478258531738,1.2674920356104709,63.29958691310037,4.163553206854358
2024-01-01 03:00:00,3,20.94491499997549,82.57462786101327,0.1537811956686403,31.84837430334438,71.18138176959694,2264.1449391783704,7.990994350146642,200.1914217969146,5.304256802112476
2024-01-01 04:00:00,4,25.94127264170461,69.98692316403185,0.1274978445782244,15.45735965115047,45.74996615590874,932.442333580585,11.973302515135332,98.45974407398876,4.599752980128131
2024-01-01 05:00:00,5,24.584325890166127,95.29049327352956,0.0818303801047092,36.18958948639506,51.04136587131257,2444.3155731277548,8.122351448025086,157.54329430238175,5.066027706191374
2024-01-01 06:00:00,6,11.678759462790582,78.87577114086803,0.0916951322439975,24.42318391796364,28.77395862126248,1630.571067572614,0.4973668191223973,66.83057684424342,4.217013079186067
2024-01-01 07:00:00,7,17.096988770509714,72.13041175856245,0.1409198947506031,37.61922438458396,41.56714400229966,1322.1956136120994,8.488652606180914,109.53830589514236,4.7053621205697675
2024-01-01 08:00:00,8,26.90147782139832,80.36518105562223,0.1602580069945169,41.57058198707719,58.80891815907437,641.2383451225787,9.92001891837315,186.26581419651188,5.232529073819254
2024-01-01 09:00:00,9,30.406162491961943,83.70452035889278,0.1123585196969748,20.248688510649643,55.56283392513691,1392.408264961451,9.727008155667557,202.1112156799559,5.313753689513412
2024-01-01 10:00:00,10,14.20830116041869,69.06501403913414,0.1286165616533157,37.32077453074325,38.45885224555843,2033.9689357851491,11.856836138383189,90.43184266792927,4.5155938058388205
2024-01-01 11:00:00,11,33.03030985562208,71.63536085854287,0.0780528665380317,30.58056135984656,80.2716712867223,244.3108305540713,12.711722520674,108.128972649514,4.6925304180745835
2024-01-01 12:00:00,12,12.127121676089462,86.02004607475266,0.0591343961388641,43.81695522918064,46.476868797094525,1026.8176154159496,11.26298879556496,79.8219107466405,4.39224810137334
2024-01-01 13:00:00,13,13.25187977667238,87.06039724284244,0.1721269055436949,36.79624835267459,74.37269298812515,925.0769583762036,0.4830902759530597,114.19277684378116,4.746607045287156
2024-01-01 14:00:00,14,34.03195361032044,93.0149961503464,0.0826759554832186,43.23239188507272,49.89687486589435,307.6731188279389,10.875552979862194,161.87380357413295,5.092975689748854
2024-01-01 15:00:00,15,27.810890210962643,77.890188774474,0.1504549055727759,20.68195828882981,82.86664463460733,1511.6725391777218,2.6325379507881386,220.51483633866377,5.400489568454978
2024-01-01 16:00:00,16,26.45967749165038,73.79446727458959,0.1056213849736458,30.645758193127065,57.81067027383082,2281.794792151629,5.747427262602996,163.1836047198579,5.100985342580286
2024-01-01 17:00:00,17,30.092972121689822,72.71717027934713,0.0538347550320571,39.0612626760372,43.510113441546864,2391.892536989809,3.1784367798471704,207.88582494844903,5.341787810580224
2024-01-01 18:00:00,18,17.11561212167814,83.1307490697683,0.1705204241352516,22.470607773044605,56.769637745336254,2645.941526430195,1.114290992663346,165.7645882934527,5.116583166986762
2024-01-01 19:00:00,19,11.563248970320398,74.76060489041406,0.1178042719457933,19.35353565118644,66.94323989031767,2764.3886622719574,10.43402004102732,223.9994168430396,5.4160978103923485
2024-01-01 20:00:00,20,23.004387650832196,73.87908317832776,0.085384140213906,28.358862349704776,53.33580555134065,1054.651530653275,8.961447210275285,62.14427842838074,4.1454222418158135
2024-01-01 21:00:00,21,27.39149817060442,75.66366961638394,0.0836787550204069,38.54281137833435,80.22069985673332,1152.5349100418357,0.5126245831941778,109.92533449007628,4.708857312722011
2024-01-01 22:00:00,22,34.57488776484908,90.20560886986635,0.0964375763356149,17.07992510008427,57.74470285546849,516.6481312277733,10.17130811092276,230.27254267484636,5.443596853478662
2024-01-01 23:00:00,23,36.36682959517782,90.60645378141038,0.0562690331701866,43.45487544649761,38.2725180098156,2302.4615444366527,13.254107208656633,53.34033090778874,3.9952666935598726
2024-01-02 00:00:00,0,20.972091747756394,85.10166359027697,0.0831195401555203,42.93845407227104,33.98574731010052,2030.236205323244,10.347255565905872,48.54288836972608,3.9028387261509976
2024-01-02 02:00:00,2,34.479001793399746,92.07497383005222,0.1499772920905647,30.970548173536464,52.93953016437023,1275.0286602527815,14.094694442997476,112.66203623012458,4.733229450807258
2024-01-02 03:00:00,3,36.84848852444421,85.92353083575352,0.1847283176436176,15.714859508345524,46.56259257205876,807.640409257794,14.184185630828322,179.81887203946218,5.197495823260022
2024-01-02 04:00:00,4,8.001002334226907,70.78664219469198,0.0387070067431649,27.68338975298807,20.66601343193697,1590.9718734211524,12.25837512526389,155.6057780240735,5.053731679581486
2024-01-02 05:00:00,5,19.76621990438135,69.92373507192083,0.1177525138486943,28.20939054553925,21.799476290211803,284.9867538086404,4.496861047940193,39.29935581048131,3.696335483973298
2024-01-02 06:00:00,6,30.632140411629567,83.23054906625312,0.1908659085070103,44.713819235954304,32.70266661180172,1446.566580989978,9.2689548104574,47.66402949364631,3.8849401430852577
2024-01-02 07:00:00,7,32.9547734220359,85.69269812683103,0.1854632118231084,32.56575982093268,47.755690016606216,1106.1959510195286,9.865345641464875,241.58970401006405,5.491371555419991
2024-01-02 08:00:00,8,8.325447319340807,92.12933091202146,0.1321561836009185,40.61320995824288,85.5500278405796,891.0490257359507,12.28548209894997,92.15850644611744,4.534302412750628
2024-01-02 09:00:00,9,26.35271830399063,75.02453332439543,0.1238364606394337,42.276704481224726,79.7298179807944,288.9211598021427,10.38942473759844,112.99770316094023,4.736178300480477
2024-01-02 10:00:00,10,34.26469710009137,89.97575770610715,0.1176295776230583,21.34354086662574,59.72227158729753,1405.6752113351397,4.537893567570558,238.24634164128136,5.477493739270623
2024-01-02 11:00:00,11,12.504561412034256,96.6770441977746,0.0797343337446748,20.370511065222377,78.74654210701463,1503.948115668679,1.5936481318327245,43.37706538647616,3.7927227906330345
2024-01-02 12:00:00,12,31.315108931197727,75.13349026082957,0.0421585209287709,37.67583429005984,86.01082416157404,1242.4147591788635,8.772565205173612,41.91219605690325,3.759156075901826
2024-01-02 13:00:00,13,12.640851807122084,69.28461513903534,0.1785387683415103,38.611878305697566,76.31664792089472,2619.600994166576,2.950743084254017,97.6213104460062,4.591287368539843
2024-01-02 14:00:00,14,26.65135926411952,91.43782470969418,0.0431098988350056,29.724735704326115,89.52692631555001,2016.7145483993231,12.342359894731183,16.284409304967973,2.8498048989376366
2024-01-02 15:00:00,15,19.45917131468885,96.29317204223425,0.1322640951114101,25.30636288787778,63.33554621630237,1503.968347553119,14.057385508716246,94.0005676030706,4.553882866351856
2024-01-02 16:00:00,16,18.808680869745004,84.39344096334355,0.1214687326765775,24.673019544489897,67.67753332776797,556.9525657080619,11.236942516194826,219.11560697693452,5.3941528945916
2024-01-02 17:00:00,17,15.270861691757924,88.78439500458387,0.0762110103901352,18.771905888008817,89.33209007398786,2022.309327434668,9.678148616679744,172.88776965771578,5.15841008914412
2024-01-02 18:00:00,18,19.31199801244513,90.3593545677308,0.0325776959934221,43.46506611909905,20.45215747328936,608.5187001528902,4.212513966169929,198.47303597592307,5.295679069179827
2024-01-02 19:00:00,19,10.85056876440679,91.43164208675152,0.0511339093816311,21.258210830685183,60.226363803819424,369.3207723461997,7.894722456225956,211.27982076326109,5.35790531361819
2024-01-02 20:00:00,20,36.97675244339892,90.34298139460736,0.1582294502597592,34.91287142469868,60.0311996204211,1205.5982399447746,0.210273310259999,30.31581812789281,3.4441233413871126
2024-01-02 21:00:00,21,15.179729403025982,76.72668055457548,0.18527940251731,35.78935431008048,89.7449109568967,1637.789918269374,7.787060422453336,117.12535715806914,4.771746409369709
2024-01-02 22:00:00,22,23.05376244785073,77.0875847917448,0.0429547198507651,36.60677445087991,58.24469654654223,2616.87897250257,11.255675596573438,184.645470489727,5.223838782209247
2024-01-02 23:00:00,23,32.852372629814234,71.77281383570156,0.0637315569162906,30.492441875155794,41.590338922134855,2330.845903586784,7.06269018849726,47.11476278229621,3.8735890485727085
2024-01-03 00:00:00,0,35.47458609291225,83.81805793065631,0.1911259322110872,39.90082563896368,20.24957963150355,147.75851841075854,8.951575627992773,20.36422633893059,3.0617178568293135
2024-01-03 01:00:00,1,14.396950638077984,72.69857345251926,0.1630020689947574,28.61826252082107,44.19706480251608,1222.8013402518195,3.879394120515779,105.0841988734055,4.664233107794146
2024-01-03 02:00:00,2,20.17265462501249,79.06535259785454,0.1092809336757218,17.818628914650898,31.346447869662327,2178.907444095812,8.958012642387068,198.82286612910067,5.297431304756707
2024-01-03 03:00:00,3,28.694996675562464,95.73963363511734,0.1360310559097891,42.12953997268959,65.06402534780278,195.06414889773905,1.635584749999643,245.414102294816,5.50701346336095
2024-01-03 04:00:00,4,29.472669157918823,77.25920966658181,0.0561148953028189,29.131639183029066,73.43635153692989,1721.8928512120476,3.703938113828611,223.5785333316264,5.414225460406291
2024-01-03 05:00:00,5,36.46245554516137,80.49549257273517,0.114784178763913,17.23897368744923,41.254143844480886,1946.6314979323229,10.269235814390118,164.4103990391648,5.10842965267589
2024-01-03 06:00:00,6,28.48885125163233,91.36320395338662,0.1012284418323336,33.963640550885,21.687497472537487,617.5180892887893,10.65456921137039,157.32611558146635,5.064656928526202
