timestamp,latitude,longitude,pm25_ground,pm10_ground,temperature_2m,humidity_2m,pbl_height,wind_speed_10m,reflectance_SWIR,reflectance_VIS
2024-01-01 00:00:00,13.801274868102471,94.07664753422162,43.83772057995731,359.23815435399433,41.085085441168154,85.60829973253553,2801.5732125359737,4.334720734236588,0.033519007005601446,0.002207476841274233
2024-01-01 01:00:00,15.810581879102987,89.84739281160162,199.51723302190072,255.3192059835152,23.328735053365996,81.83069706555727,1948.8370112420646,6.34203243491715,0.07202543151192002,0.007859378823582825
2024-01-01 02:00:00,9.185267402251508,78.66898942798906,63.29958691310037,305.79110031623725,27.787573667465196,54.42839114407864,131.33478258531738,1.2674920356104709,0.054083532853026486,0.025088254001427064
2024-01-01 03:00:00,20.944914999975495,82.57462786101327,200.1914217969146,243.58648116564373,31.84837430334438,71.18138176959694,2264.1449391783704,7.990994350146642,0.15378119566864035,0.021912482445859482
2024-01-01 04:00:00,25.941272641704614,69.98692316403185,98.45974407398877,356.6722623252186,15.45735965115047,45.749966155908744,932.442333580585,11.973302515135332,0.12749784457822444,0.036291011732373875
2024-01-01 05:00:00,24.584325890166127,95.29049327352955,157.54329430238175,77.94891269933626,36.189589486395064,51.04136587131257,2444.3155731277548,8.122351448025086,0.08183038010470924,0.039770286682509856
2024-01-01 06:00:00,11.678759462790582,78.87577114086803,66.83057684424342,62.46782509067822,24.42318391796364,28.77395862126248,1630.571067572614,0.49736681912239733,0.09169513224399754,0.04805794473636718
2024-01-01 07:00:00,17.096988770509714,72.13041175856245,109.53830589514237,65.64842471458041,37.61922438458396,41.56714400229966,1322.1956136120994,8.488652606180914,0.1409198947506031,0.050519123465969276
2024-01-01 08:00:00,26.901477821398316,80.36518105562223,186.26581419651188,317.9732602375525,41.57058198707719,58.80891815907437,641.2383451225787,9.92001891837315,0.16025800699451698,0.046126715285734796
2024-01-01 09:00:00,30.406162491961943,83.70452035889278,202.1112156799559,34.234735307948114,20.248688510649643,55.56283392513691,1392.4082649614513,9.727008155667557,0.11235851969697482,0.03253713748645991
2024-01-01 10:00:00,14.20830116041869,69.06501403913414,90.43184266792929,374.68519573089344,37.32077453074325,38.45885224555843,2033.9689357851494,11.856836138383189,0.12861656165331578,0.028400808620106577
2024-01-01 11:00:00,33.03030985562208,71.63536085854287,108.12897264951401,114.63239291530367,30.58056135984656,80.2716712867223,244.31083055407126,12.711722520674,0.07805286653803177,0.008542057266158996
2024-01-01 12:00:00,12.127121676089462,86.02004607475266,79.8219107466405,339.85784775597983,43.81695522918064,46.476868797094525,1026.8176154159496,11.262988795564961,0.05913439613886418,0.042253090859108916
2024-01-01 13:00:00,13.251879776672379,87.06039724284244,114.19277684378115,319.4580025795216,36.79624835267459,74.37269298812515,925.0769583762035,0.48309027595305976,0.17212690554369492,0.020891377042036953
2024-01-01 14:00:00,34.031953610320436,93.01499615034639,161.87380357413295,161.81472025411418,43.23239188507272,49.89687486589435,307.6731188279389,10.875552979862194,0.08267595548321861,0.022135991281070907
2024-01-01 15:00:00,27.810890210962643,77.890188774474,220.51483633866377,398.44488431507114,20.681958288829815,82.86664463460733,1511.6725391777218,2.6325379507881386,0.15045490557277597,0.051414560176558086
2024-01-01 16:00:00,26.45967749165038,73.79446727458959,163.1836047198579,93.55520828017613,30.645758193127065,57.81067027383082,2281.794792151629,5.747427262602996,0.10562138497364582,0.02576498584537819
2024-01-01 17:00:00,30.092972121689826,72.71717027934713,207.88582494844903,363.7471870963809,39.0612626760372,43.510113441546864,2391.892536989809,3.1784367798471704,0.05383475503205715,0.002590352362488178
2024-01-01 18:00:00,17.11561212167814,83.1307490697683,165.7645882934527,228.8500900875088,22.470607773044605,56.769637745336254,2645.941526430195,1.114290992663346,0.17052042413525162,0.02677849558197303
2024-01-01 19:00:00,11.563248970320398,74.76060489041406,223.99941684303957,317.44224441751254,19.353535651186437,66.94323989031767,2764.3886622719574,10.434020041027319,0.11780427194579339,0.03296004730113393
2024-01-01 20:00:00,23.004387650832193,73.87908317832776,62.14427842838074,135.9490250266142,28.358862349704776,53.33580555134065,1054.6515306532747,8.961447210275285,0.08538414021390604,0.010343000456856821
2024-01-01 21:00:00,27.39149817060442,75.66366961638394,109.92533449007628,62.83907825277729,38.54281137833435,80.22069985673332,1152.5349100418355,0.5126245831941778,0.0836787550204069,0.04587589967104702
2024-01-01 22:00:00,34.57488776484908,90.20560886986637,230.27254267484633,338.93720484498454,17.07992510008427,57.74470285546849,516.6481312277733,10.17130811092276,0.09643757633561496,0.009758452383019473
2024-01-01 23:00:00,36.36682959517782,90.60645378141038,53.34033090778874,169.22815392969946,43.45487544649761,38.2725180098156,2302.4615444366527,13.254107208656633,0.056269033170186694,0.010629003400432855
2024-01-02 00:00:00,20.972091747756394,85.10166359027697,48.54288836972608,299.5686273857454,42.93845407227104,33.98574731010052,2030.236205323244,10.347255565905872,0.08311954015552034,0.03758934938490542
2024-01-02 01:00:00,13.324466641277137,74.5903252107352,249.52345087951898,168.61885865839858,21.78987992939111,77.44018521694413,649.658579531026,7.7532573035074055,0.1938674947351042,0.018743890035352307
2024-01-02 02:00:00,34.479001793399746,92.07497383005222,112.66203623012458,282.93768442172075,30.970548173536464,52.93953016437023,1275.0286602527815,14.094694442997476,0.14997729209056473,0.019605362165641425
2024-01-02 03:00:00,36.84848852444421,85.92353083575352,179.81887203946218,278.27875464309983,15.714859508345524,46.562592572058755,807.640409257794,14.184185630828322,0.18472831764361766,0.03672596443738822
